,Years,Timesteps,Region,Carrier,Value
1822,Y3,23,reg1,Hydrogen,0.0
1823,Y3,24,reg1,Hydrogen,0.0
1824,Y4,1,reg1,Hydrogen,0.0
1825,Y4,2,reg1,Hydrogen,0.0
1826,Y4,3,reg1,Hydrogen,0.0
1827,Y4,4,reg1,Hydrogen,0.0
1828,Y4,5,reg1,Hydrogen,0.0
1829,Y4,6,reg1,Hydrogen,0.0
1830,Y4,7,reg1,Hydrogen,0.0
1831,Y4,8,reg1,Hydrogen,0.0
1832,Y4,9,reg1,Hydrogen,0.0
1833,Y4,10,reg1,Hydrogen,0.0
1834,Y4,11,reg1,Hydrogen,0.0
1835,Y4,12,reg1,Hydrogen,0.0
1836,Y4,13,reg1,Hydrogen,0.0
1837,Y4,14,reg1,Hydrogen,0.0
1838,Y4,15,reg1,Hydrogen,0.0
1839,Y4,16,reg1,Hydrogen,0.0
1840,Y4,17,reg1,Hydrogen,0.0
1841,Y4,18,reg1,Hydrogen,0.0
1842,Y4,19,reg1,Hydrogen,0.0
1843,Y4,20,reg1,Hydrogen,0.0
1844,Y4,21,reg1,Hydrogen,0.0
1845,Y4,22,reg1,Hydrogen,0.0
1846,Y4,23,reg1,Hydrogen,0.0
1847,Y4,24,reg1,Hydrogen,0.0
1848,Y5,1,reg1,Hydrogen,0.0
1849,Y5,2,reg1,Hydrogen,0.0
1850,Y5,3,reg1,Hydrogen,0.0
1851,Y5,4,reg1,Hydrogen,0.0
1852,Y5,5,reg1,Hydrogen,0.0
1853,Y5,6,reg1,Hydrogen,0.0
1854,Y5,7,reg1,Hydrogen,0.0
1855,Y5,8,reg1,Hydrogen,0.0
1856,Y5,9,reg1,Hydrogen,0.0
1857,Y5,10,reg1,Hydrogen,0.0
1858,Y5,11,reg1,Hydrogen,0.0
1859,Y5,12,reg1,Hydrogen,0.0
1860,Y5,13,reg1,Hydrogen,0.0
1861,Y5,14,reg1,Hydrogen,0.0
1862,Y5,15,reg1,Hydrogen,0.0
1863,Y5,16,reg1,Hydrogen,0.0
1864,Y5,17,reg1,Hydrogen,0.0
1865,Y5,18,reg1,Hydrogen,0.0
1866,Y5,19,reg1,Hydrogen,0.0
1867,Y5,20,reg1,Hydrogen,0.0
1868,Y5,21,reg1,Hydrogen,0.0
1869,Y5,22,reg1,Hydrogen,0.0
1870,Y5,23,reg1,Hydrogen,0.0
1871,Y5,24,reg1,Hydrogen,0.0
1872,Y6,1,reg1,Hydrogen,0.0
1873,Y6,2,reg1,Hydrogen,0.0
1874,Y6,3,reg1,Hydrogen,0.0
1875,Y6,4,reg1,Hydrogen,0.0
1876,Y6,5,reg1,Hydrogen,0.0
1877,Y6,6,reg1,Hydrogen,0.0
1878,Y6,7,reg1,Hydrogen,0.0
1879,Y6,8,reg1,Hydrogen,0.0
1880,Y6,9,reg1,Hydrogen,0.0
1881,Y6,10,reg1,Hydrogen,0.0
1882,Y6,11,reg1,Hydrogen,0.0
1883,Y6,12,reg1,Hydrogen,0.0
1884,Y6,13,reg1,Hydrogen,0.0
1885,Y6,14,reg1,Hydrogen,0.0
1886,Y6,15,reg1,Hydrogen,0.0
1887,Y6,16,reg1,Hydrogen,0.0
1888,Y6,17,reg1,Hydrogen,0.0
1889,Y6,18,reg1,Hydrogen,0.0
1890,Y6,19,reg1,Hydrogen,0.0
1891,Y6,20,reg1,Hydrogen,0.0
1892,Y6,21,reg1,Hydrogen,0.0
1893,Y6,22,reg1,Hydrogen,0.0
1894,Y6,23,reg1,Hydrogen,0.0
1895,Y6,24,reg1,Hydrogen,0.0
1896,Y7,1,reg1,Hydrogen,0.0
1897,Y7,2,reg1,Hydrogen,0.0
1898,Y7,3,reg1,Hydrogen,0.0
1899,Y7,4,reg1,Hydrogen,0.0
1900,Y7,5,reg1,Hydrogen,0.0
1901,Y7,6,reg1,Hydrogen,0.0
1902,Y7,7,reg1,Hydrogen,0.0
1903,Y7,8,reg1,Hydrogen,0.0
1904,Y7,9,reg1,Hydrogen,0.0
1905,Y7,10,reg1,Hydrogen,0.0
1906,Y7,11,reg1,Hydrogen,0.0
1907,Y7,12,reg1,Hydrogen,0.0
1908,Y7,13,reg1,Hydrogen,0.0
1909,Y7,14,reg1,Hydrogen,0.0
1910,Y7,15,reg1,Hydrogen,0.0
1911,Y7,16,reg1,Hydrogen,0.0
1912,Y7,17,reg1,Hydrogen,0.0
1913,Y7,18,reg1,Hydrogen,0.0
1914,Y7,19,reg1,Hydrogen,0.0
1915,Y7,20,reg1,Hydrogen,0.0
1916,Y7,21,reg1,Hydrogen,0.0
1917,Y7,22,reg1,Hydrogen,0.0
1918,Y7,23,reg1,Hydrogen,0.0
1919,Y7,24,reg1,Hydrogen,0.0
1920,Y8,1,reg1,Hydrogen,0.0
1921,Y8,2,reg1,Hydrogen,0.0
1922,Y8,3,reg1,Hydrogen,0.0
1923,Y8,4,reg1,Hydrogen,0.0
1924,Y8,5,reg1,Hydrogen,0.0
1925,Y8,6,reg1,Hydrogen,0.0
1926,Y8,7,reg1,Hydrogen,0.0
1927,Y8,8,reg1,Hydrogen,0.0
1928,Y8,9,reg1,Hydrogen,0.0
1929,Y8,10,reg1,Hydrogen,0.0
1930,Y8,11,reg1,Hydrogen,0.0
1931,Y8,12,reg1,Hydrogen,0.0
1932,Y8,13,reg1,Hydrogen,0.0
1933,Y8,14,reg1,Hydrogen,0.0
1934,Y8,15,reg1,Hydrogen,0.0
1935,Y8,16,reg1,Hydrogen,0.0
1936,Y8,17,reg1,Hydrogen,0.0
1937,Y8,18,reg1,Hydrogen,0.0
1938,Y8,19,reg1,Hydrogen,0.0
1939,Y8,20,reg1,Hydrogen,0.0
1940,Y8,21,reg1,Hydrogen,0.0
1941,Y8,22,reg1,Hydrogen,0.0
1942,Y8,23,reg1,Hydrogen,0.0
1943,Y8,24,reg1,Hydrogen,0.0
1944,Y9,1,reg1,Hydrogen,0.0
1945,Y9,2,reg1,Hydrogen,0.0
1946,Y9,3,reg1,Hydrogen,0.0
1947,Y9,4,reg1,Hydrogen,0.0
1948,Y9,5,reg1,Hydrogen,0.0
1949,Y9,6,reg1,Hydrogen,0.0
1950,Y9,7,reg1,Hydrogen,0.0
1951,Y9,8,reg1,Hydrogen,0.0
1952,Y9,9,reg1,Hydrogen,0.0
1953,Y9,10,reg1,Hydrogen,0.0
1954,Y9,11,reg1,Hydrogen,0.0
1955,Y9,12,reg1,Hydrogen,0.0
1956,Y9,13,reg1,Hydrogen,0.0
1957,Y9,14,reg1,Hydrogen,0.0
1958,Y9,15,reg1,Hydrogen,0.0
1959,Y9,16,reg1,Hydrogen,0.0
1960,Y9,17,reg1,Hydrogen,0.0
1961,Y9,18,reg1,Hydrogen,0.0
1962,Y9,19,reg1,Hydrogen,0.0
1963,Y9,20,reg1,Hydrogen,0.0
1964,Y9,21,reg1,Hydrogen,0.0
1965,Y9,22,reg1,Hydrogen,0.0
1966,Y9,23,reg1,Hydrogen,0.0
1967,Y9,24,reg1,Hydrogen,0.0
1968,Y10,1,reg1,Hydrogen,0.0
1969,Y10,2,reg1,Hydrogen,0.0
1970,Y10,3,reg1,Hydrogen,0.0
1971,Y10,4,reg1,Hydrogen,0.0
1972,Y10,5,reg1,Hydrogen,0.0
1973,Y10,6,reg1,Hydrogen,0.0
1974,Y10,7,reg1,Hydrogen,0.0
1975,Y10,8,reg1,Hydrogen,0.0
1976,Y10,9,reg1,Hydrogen,0.0
1977,Y10,10,reg1,Hydrogen,0.0
1978,Y10,11,reg1,Hydrogen,0.0
1979,Y10,12,reg1,Hydrogen,0.0
1980,Y10,13,reg1,Hydrogen,0.0
1981,Y10,14,reg1,Hydrogen,0.0
1982,Y10,15,reg1,Hydrogen,0.0
1983,Y10,16,reg1,Hydrogen,0.0
1984,Y10,17,reg1,Hydrogen,0.0
1985,Y10,18,reg1,Hydrogen,0.0
1986,Y10,19,reg1,Hydrogen,0.0
1987,Y10,20,reg1,Hydrogen,0.0
1988,Y10,21,reg1,Hydrogen,0.0
1989,Y10,22,reg1,Hydrogen,0.0
1990,Y10,23,reg1,Hydrogen,0.0
1991,Y10,24,reg1,Hydrogen,0.0
1992,Y11,1,reg1,Hydrogen,0.0
1993,Y11,2,reg1,Hydrogen,0.0
1994,Y11,3,reg1,Hydrogen,0.0
1995,Y11,4,reg1,Hydrogen,0.0
1996,Y11,5,reg1,Hydrogen,0.0
1997,Y11,6,reg1,Hydrogen,0.0
1998,Y11,7,reg1,Hydrogen,0.0
1999,Y11,8,reg1,Hydrogen,0.0
2000,Y11,9,reg1,Hydrogen,0.0
2001,Y11,10,reg1,Hydrogen,0.0
2002,Y11,11,reg1,Hydrogen,0.0
2003,Y11,12,reg1,Hydrogen,0.0
2004,Y11,13,reg1,Hydrogen,0.0
2005,Y11,14,reg1,Hydrogen,0.0
2006,Y11,15,reg1,Hydrogen,0.0
2007,Y11,16,reg1,Hydrogen,0.0
2008,Y11,17,reg1,Hydrogen,0.0
2009,Y11,18,reg1,Hydrogen,0.0
2010,Y11,19,reg1,Hydrogen,0.0
2011,Y11,20,reg1,Hydrogen,0.0
2012,Y11,21,reg1,Hydrogen,0.0
2013,Y11,22,reg1,Hydrogen,0.0
2014,Y11,23,reg1,Hydrogen,0.0
2015,Y11,24,reg1,Hydrogen,0.0
2016,Y12,1,reg1,Hydrogen,0.0
2017,Y12,2,reg1,Hydrogen,0.0
2018,Y12,3,reg1,Hydrogen,0.0
2019,Y12,4,reg1,Hydrogen,0.0
2020,Y12,5,reg1,Hydrogen,0.0
2021,Y12,6,reg1,Hydrogen,0.0
2022,Y12,7,reg1,Hydrogen,0.0
2023,Y12,8,reg1,Hydrogen,0.0
2024,Y12,9,reg1,Hydrogen,0.0
2025,Y12,10,reg1,Hydrogen,0.0
2026,Y12,11,reg1,Hydrogen,0.0
2027,Y12,12,reg1,Hydrogen,0.0
2028,Y12,13,reg1,Hydrogen,0.0
2029,Y12,14,reg1,Hydrogen,0.0
2030,Y12,15,reg1,Hydrogen,0.0
2031,Y12,16,reg1,Hydrogen,0.0
2032,Y12,17,reg1,Hydrogen,0.0
2033,Y12,18,reg1,Hydrogen,0.0
2034,Y12,19,reg1,Hydrogen,0.0
2035,Y12,20,reg1,Hydrogen,0.0
2036,Y12,21,reg1,Hydrogen,0.0
2037,Y12,22,reg1,Hydrogen,0.0
2038,Y12,23,reg1,Hydrogen,0.0
2039,Y12,24,reg1,Hydrogen,0.0
2040,Y13,1,reg1,Hydrogen,0.0
2041,Y13,2,reg1,Hydrogen,0.0
2042,Y13,3,reg1,Hydrogen,0.0
2043,Y13,4,reg1,Hydrogen,0.0
2044,Y13,5,reg1,Hydrogen,0.0
2045,Y13,6,reg1,Hydrogen,0.0
2046,Y13,7,reg1,Hydrogen,0.0
2047,Y13,8,reg1,Hydrogen,0.0
2048,Y13,9,reg1,Hydrogen,0.0
2049,Y13,10,reg1,Hydrogen,0.0
2050,Y13,11,reg1,Hydrogen,0.0
2051,Y13,12,reg1,Hydrogen,0.0
2052,Y13,13,reg1,Hydrogen,0.0
2053,Y13,14,reg1,Hydrogen,0.0
2054,Y13,15,reg1,Hydrogen,0.0
2055,Y13,16,reg1,Hydrogen,0.0
2056,Y13,17,reg1,Hydrogen,0.0
2057,Y13,18,reg1,Hydrogen,0.0
2058,Y13,19,reg1,Hydrogen,0.0
2059,Y13,20,reg1,Hydrogen,0.0
2060,Y13,21,reg1,Hydrogen,0.0
2061,Y13,22,reg1,Hydrogen,0.0
2062,Y13,23,reg1,Hydrogen,0.0
2063,Y13,24,reg1,Hydrogen,0.0
2064,Y14,1,reg1,Hydrogen,0.0
2065,Y14,2,reg1,Hydrogen,0.0
2066,Y14,3,reg1,Hydrogen,0.0
2067,Y14,4,reg1,Hydrogen,0.0
2068,Y14,5,reg1,Hydrogen,0.0
2069,Y14,6,reg1,Hydrogen,0.0
2070,Y14,7,reg1,Hydrogen,0.0
2071,Y14,8,reg1,Hydrogen,0.0
2072,Y14,9,reg1,Hydrogen,0.0
2073,Y14,10,reg1,Hydrogen,0.0
2074,Y14,11,reg1,Hydrogen,0.0
2075,Y14,12,reg1,Hydrogen,0.0
2076,Y14,13,reg1,Hydrogen,0.0
2077,Y14,14,reg1,Hydrogen,0.0
2078,Y14,15,reg1,Hydrogen,0.0
2079,Y14,16,reg1,Hydrogen,0.0
2080,Y14,17,reg1,Hydrogen,0.0
2081,Y14,18,reg1,Hydrogen,0.0
2082,Y14,19,reg1,Hydrogen,0.0
2083,Y14,20,reg1,Hydrogen,0.0
2084,Y14,21,reg1,Hydrogen,0.0
2085,Y14,22,reg1,Hydrogen,0.0
2086,Y14,23,reg1,Hydrogen,0.0
2087,Y14,24,reg1,Hydrogen,0.0
2088,Y15,1,reg1,Hydrogen,0.0
2089,Y15,2,reg1,Hydrogen,0.0
2090,Y15,3,reg1,Hydrogen,0.0
2091,Y15,4,reg1,Hydrogen,0.0
2092,Y15,5,reg1,Hydrogen,0.0
2093,Y15,6,reg1,Hydrogen,0.0
2094,Y15,7,reg1,Hydrogen,0.0
2095,Y15,8,reg1,Hydrogen,0.0
2096,Y15,9,reg1,Hydrogen,0.0
2097,Y15,10,reg1,Hydrogen,0.0
2098,Y15,11,reg1,Hydrogen,0.0
2099,Y15,12,reg1,Hydrogen,0.0
2100,Y15,13,reg1,Hydrogen,0.0
2101,Y15,14,reg1,Hydrogen,0.0
2102,Y15,15,reg1,Hydrogen,0.0
2103,Y15,16,reg1,Hydrogen,0.0
2104,Y15,17,reg1,Hydrogen,0.0
2105,Y15,18,reg1,Hydrogen,0.0
2106,Y15,19,reg1,Hydrogen,0.0
2107,Y15,20,reg1,Hydrogen,0.0
2108,Y15,21,reg1,Hydrogen,0.0
2109,Y15,22,reg1,Hydrogen,0.0
2110,Y15,23,reg1,Hydrogen,0.0
2111,Y15,24,reg1,Hydrogen,0.0
2112,Y16,1,reg1,Hydrogen,0.0
2113,Y16,2,reg1,Hydrogen,0.0
2114,Y16,3,reg1,Hydrogen,0.0
2115,Y16,4,reg1,Hydrogen,0.0
2116,Y16,5,reg1,Hydrogen,0.0
2117,Y16,6,reg1,Hydrogen,0.0
2118,Y16,7,reg1,Hydrogen,0.0
2119,Y16,8,reg1,Hydrogen,0.0
2120,Y16,9,reg1,Hydrogen,0.0
2121,Y16,10,reg1,Hydrogen,0.0
2122,Y16,11,reg1,Hydrogen,0.0
2123,Y16,12,reg1,Hydrogen,0.0
2124,Y16,13,reg1,Hydrogen,0.0
2125,Y16,14,reg1,Hydrogen,0.0
2126,Y16,15,reg1,Hydrogen,0.0
2127,Y16,16,reg1,Hydrogen,0.0
2128,Y16,17,reg1,Hydrogen,0.0
2129,Y16,18,reg1,Hydrogen,0.0
2130,Y16,19,reg1,Hydrogen,0.0
2131,Y16,20,reg1,Hydrogen,0.0
2132,Y16,21,reg1,Hydrogen,0.0
2133,Y16,22,reg1,Hydrogen,0.0
2134,Y16,23,reg1,Hydrogen,0.0
2135,Y16,24,reg1,Hydrogen,0.0
2136,Y17,1,reg1,Hydrogen,0.0
2137,Y17,2,reg1,Hydrogen,0.0
2138,Y17,3,reg1,Hydrogen,0.0
2139,Y17,4,reg1,Hydrogen,0.0
2140,Y17,5,reg1,Hydrogen,0.0
2141,Y17,6,reg1,Hydrogen,0.0
2142,Y17,7,reg1,Hydrogen,0.0
2143,Y17,8,reg1,Hydrogen,0.0
2144,Y17,9,reg1,Hydrogen,0.0
2145,Y17,10,reg1,Hydrogen,0.0
2146,Y17,11,reg1,Hydrogen,0.0
2147,Y17,12,reg1,Hydrogen,0.0
2148,Y17,13,reg1,Hydrogen,0.0
2149,Y17,14,reg1,Hydrogen,0.0
2150,Y17,15,reg1,Hydrogen,0.0
2151,Y17,16,reg1,Hydrogen,0.0
2152,Y17,17,reg1,Hydrogen,0.0
2153,Y17,18,reg1,Hydrogen,0.0
2154,Y17,19,reg1,Hydrogen,0.0
2155,Y17,20,reg1,Hydrogen,0.0
2156,Y17,21,reg1,Hydrogen,0.0
2157,Y17,22,reg1,Hydrogen,0.0
2158,Y17,23,reg1,Hydrogen,0.0
2159,Y17,24,reg1,Hydrogen,0.0
2160,Y18,1,reg1,Hydrogen,0.0
2161,Y18,2,reg1,Hydrogen,0.0
2162,Y18,3,reg1,Hydrogen,0.0
2163,Y18,4,reg1,Hydrogen,0.0
2164,Y18,5,reg1,Hydrogen,0.0
2165,Y18,6,reg1,Hydrogen,0.0
2166,Y18,7,reg1,Hydrogen,0.0
2167,Y18,8,reg1,Hydrogen,0.0
2168,Y18,9,reg1,Hydrogen,0.0
2169,Y18,10,reg1,Hydrogen,0.0
2170,Y18,11,reg1,Hydrogen,0.0
2171,Y18,12,reg1,Hydrogen,0.0
2172,Y18,13,reg1,Hydrogen,0.0
2173,Y18,14,reg1,Hydrogen,0.0
2174,Y18,15,reg1,Hydrogen,0.0
2175,Y18,16,reg1,Hydrogen,0.0
2176,Y18,17,reg1,Hydrogen,0.0
2177,Y18,18,reg1,Hydrogen,0.0
2178,Y18,19,reg1,Hydrogen,0.0
2179,Y18,20,reg1,Hydrogen,0.0
2180,Y18,21,reg1,Hydrogen,0.0
2181,Y18,22,reg1,Hydrogen,0.0
2182,Y18,23,reg1,Hydrogen,0.0
2183,Y18,24,reg1,Hydrogen,0.0
2184,Y19,1,reg1,Hydrogen,0.0
2185,Y19,2,reg1,Hydrogen,0.0
2186,Y19,3,reg1,Hydrogen,0.0
2187,Y19,4,reg1,Hydrogen,0.0
2188,Y19,5,reg1,Hydrogen,0.0
2189,Y19,6,reg1,Hydrogen,0.0
2190,Y19,7,reg1,Hydrogen,0.0
2191,Y19,8,reg1,Hydrogen,0.0
2192,Y19,9,reg1,Hydrogen,0.0
2193,Y19,10,reg1,Hydrogen,0.0
2194,Y19,11,reg1,Hydrogen,0.0
2195,Y19,12,reg1,Hydrogen,0.0
2196,Y19,13,reg1,Hydrogen,0.0
2197,Y19,14,reg1,Hydrogen,0.0
2198,Y19,15,reg1,Hydrogen,0.0
2199,Y19,16,reg1,Hydrogen,0.0
2200,Y19,17,reg1,Hydrogen,0.0
2201,Y19,18,reg1,Hydrogen,0.0
2202,Y19,19,reg1,Hydrogen,0.0
2203,Y19,20,reg1,Hydrogen,0.0
2204,Y19,21,reg1,Hydrogen,0.0
2205,Y19,22,reg1,Hydrogen,0.0
2206,Y19,23,reg1,Hydrogen,0.0
2207,Y19,24,reg1,Hydrogen,0.0
2208,Y20,1,reg1,Hydrogen,0.0
2209,Y20,2,reg1,Hydrogen,0.0
2210,Y20,3,reg1,Hydrogen,0.0
2211,Y20,4,reg1,Hydrogen,0.0
2212,Y20,5,reg1,Hydrogen,0.0
2213,Y20,6,reg1,Hydrogen,0.0
2214,Y20,7,reg1,Hydrogen,0.0
2215,Y20,8,reg1,Hydrogen,0.0
2216,Y20,9,reg1,Hydrogen,0.0
2217,Y20,10,reg1,Hydrogen,0.0
2218,Y20,11,reg1,Hydrogen,0.0
2219,Y20,12,reg1,Hydrogen,0.0
2220,Y20,13,reg1,Hydrogen,0.0
2221,Y20,14,reg1,Hydrogen,0.0
2222,Y20,15,reg1,Hydrogen,0.0
2223,Y20,16,reg1,Hydrogen,0.0
2224,Y20,17,reg1,Hydrogen,0.0
2225,Y20,18,reg1,Hydrogen,0.0
2226,Y20,19,reg1,Hydrogen,0.0
2227,Y20,20,reg1,Hydrogen,0.0
2228,Y20,21,reg1,Hydrogen,0.0
2229,Y20,22,reg1,Hydrogen,0.0
2230,Y20,23,reg1,Hydrogen,0.0
2231,Y20,24,reg1,Hydrogen,0.0
2232,Y21,1,reg1,Hydrogen,0.0
2233,Y21,2,reg1,Hydrogen,0.0
2234,Y21,3,reg1,Hydrogen,0.0
2235,Y21,4,reg1,Hydrogen,0.0
2236,Y21,5,reg1,Hydrogen,0.0
2237,Y21,6,reg1,Hydrogen,0.0
2238,Y21,7,reg1,Hydrogen,0.0
2239,Y21,8,reg1,Hydrogen,0.0
2240,Y21,9,reg1,Hydrogen,0.0
2241,Y21,10,reg1,Hydrogen,0.0
2242,Y21,11,reg1,Hydrogen,0.0
2243,Y21,12,reg1,Hydrogen,0.0
2244,Y21,13,reg1,Hydrogen,0.0
2245,Y21,14,reg1,Hydrogen,0.0
2246,Y21,15,reg1,Hydrogen,0.0
2247,Y21,16,reg1,Hydrogen,0.0
2248,Y21,17,reg1,Hydrogen,0.0
2249,Y21,18,reg1,Hydrogen,0.0
2250,Y21,19,reg1,Hydrogen,0.0
2251,Y21,20,reg1,Hydrogen,0.0
2252,Y21,21,reg1,Hydrogen,0.0
2253,Y21,22,reg1,Hydrogen,0.0
2254,Y21,23,reg1,Hydrogen,0.0
2255,Y21,24,reg1,Hydrogen,0.0
2256,Y22,1,reg1,Hydrogen,0.0
2257,Y22,2,reg1,Hydrogen,0.0
2258,Y22,3,reg1,Hydrogen,0.0
2259,Y22,4,reg1,Hydrogen,0.0
2260,Y22,5,reg1,Hydrogen,0.0
2261,Y22,6,reg1,Hydrogen,0.0
2262,Y22,7,reg1,Hydrogen,0.0
2263,Y22,8,reg1,Hydrogen,0.0
2264,Y22,9,reg1,Hydrogen,0.0
2265,Y22,10,reg1,Hydrogen,0.0
2266,Y22,11,reg1,Hydrogen,0.0
2267,Y22,12,reg1,Hydrogen,0.0
2268,Y22,13,reg1,Hydrogen,0.0
2269,Y22,14,reg1,Hydrogen,0.0
2270,Y22,15,reg1,Hydrogen,0.0
2271,Y22,16,reg1,Hydrogen,0.0
2272,Y22,17,reg1,Hydrogen,0.0
2273,Y22,18,reg1,Hydrogen,0.0
2274,Y22,19,reg1,Hydrogen,0.0
2275,Y22,20,reg1,Hydrogen,0.0
2276,Y22,21,reg1,Hydrogen,0.0
2277,Y22,22,reg1,Hydrogen,0.0
2278,Y22,23,reg1,Hydrogen,0.0
2279,Y22,24,reg1,Hydrogen,0.0
2280,Y23,1,reg1,Hydrogen,0.0
2281,Y23,2,reg1,Hydrogen,0.0
2282,Y23,3,reg1,Hydrogen,0.0
2283,Y23,4,reg1,Hydrogen,0.0
2284,Y23,5,reg1,Hydrogen,0.0
2285,Y23,6,reg1,Hydrogen,0.0
2286,Y23,7,reg1,Hydrogen,0.0
2287,Y23,8,reg1,Hydrogen,0.0
2288,Y23,9,reg1,Hydrogen,0.0
2289,Y23,10,reg1,Hydrogen,0.0
2290,Y23,11,reg1,Hydrogen,0.0
2291,Y23,12,reg1,Hydrogen,0.0
2292,Y23,13,reg1,Hydrogen,0.0
2293,Y23,14,reg1,Hydrogen,0.0
2294,Y23,15,reg1,Hydrogen,0.0
2295,Y23,16,reg1,Hydrogen,0.0
2296,Y23,17,reg1,Hydrogen,0.0
2297,Y23,18,reg1,Hydrogen,0.0
2298,Y23,19,reg1,Hydrogen,0.0
2299,Y23,20,reg1,Hydrogen,0.0
2300,Y23,21,reg1,Hydrogen,0.0
2301,Y23,22,reg1,Hydrogen,0.0
2302,Y23,23,reg1,Hydrogen,0.0
2303,Y23,24,reg1,Hydrogen,0.0
2304,Y24,1,reg1,Hydrogen,0.0
2305,Y24,2,reg1,Hydrogen,0.0
2306,Y24,3,reg1,Hydrogen,0.0
2307,Y24,4,reg1,Hydrogen,0.0
2308,Y24,5,reg1,Hydrogen,0.0
2309,Y24,6,reg1,Hydrogen,0.0
2310,Y24,7,reg1,Hydrogen,0.0
2311,Y24,8,reg1,Hydrogen,0.0
2312,Y24,9,reg1,Hydrogen,0.0
2313,Y24,10,reg1,Hydrogen,0.0
2314,Y24,11,reg1,Hydrogen,0.0
2315,Y24,12,reg1,Hydrogen,0.0
2316,Y24,13,reg1,Hydrogen,0.0
2317,Y24,14,reg1,Hydrogen,0.0
2318,Y24,15,reg1,Hydrogen,0.0
2319,Y24,16,reg1,Hydrogen,0.0
2320,Y24,17,reg1,Hydrogen,0.0
2321,Y24,18,reg1,Hydrogen,0.0
2322,Y24,19,reg1,Hydrogen,0.0
2323,Y24,20,reg1,Hydrogen,0.0
2324,Y24,21,reg1,Hydrogen,0.0
2325,Y24,22,reg1,Hydrogen,0.0
2326,Y24,23,reg1,Hydrogen,0.0
2327,Y24,24,reg1,Hydrogen,0.0
2328,Y25,1,reg1,Hydrogen,0.0
2329,Y25,2,reg1,Hydrogen,0.0
2330,Y25,3,reg1,Hydrogen,0.0
2331,Y25,4,reg1,Hydrogen,0.0
2332,Y25,5,reg1,Hydrogen,0.0
2333,Y25,6,reg1,Hydrogen,0.0
2334,Y25,7,reg1,Hydrogen,0.0
2335,Y25,8,reg1,Hydrogen,0.0
2336,Y25,9,reg1,Hydrogen,0.0
2337,Y25,10,reg1,Hydrogen,0.0
2338,Y25,11,reg1,Hydrogen,0.0
2339,Y25,12,reg1,Hydrogen,0.0
2340,Y25,13,reg1,Hydrogen,0.0
2341,Y25,14,reg1,Hydrogen,0.0
2342,Y25,15,reg1,Hydrogen,0.0
2343,Y25,16,reg1,Hydrogen,0.0
2344,Y25,17,reg1,Hydrogen,0.0
2345,Y25,18,reg1,Hydrogen,0.0
2346,Y25,19,reg1,Hydrogen,0.0
2347,Y25,20,reg1,Hydrogen,0.0
2348,Y25,21,reg1,Hydrogen,0.0
2349,Y25,22,reg1,Hydrogen,0.0
2350,Y25,23,reg1,Hydrogen,0.0
2351,Y25,24,reg1,Hydrogen,0.0
2352,Y26,1,reg1,Hydrogen,0.0
2353,Y26,2,reg1,Hydrogen,0.0
2354,Y26,3,reg1,Hydrogen,0.0
2355,Y26,4,reg1,Hydrogen,0.0
2356,Y26,5,reg1,Hydrogen,0.0
2357,Y26,6,reg1,Hydrogen,0.0
2358,Y26,7,reg1,Hydrogen,0.0
2359,Y26,8,reg1,Hydrogen,0.0
2360,Y26,9,reg1,Hydrogen,0.0
2361,Y26,10,reg1,Hydrogen,0.0
2362,Y26,11,reg1,Hydrogen,0.0
2363,Y26,12,reg1,Hydrogen,0.0
2364,Y26,13,reg1,Hydrogen,0.0
2365,Y26,14,reg1,Hydrogen,0.0
2366,Y26,15,reg1,Hydrogen,0.0
2367,Y26,16,reg1,Hydrogen,0.0
2368,Y26,17,reg1,Hydrogen,0.0
2369,Y26,18,reg1,Hydrogen,0.0
2370,Y26,19,reg1,Hydrogen,0.0
2371,Y26,20,reg1,Hydrogen,0.0
2372,Y26,21,reg1,Hydrogen,0.0
2373,Y26,22,reg1,Hydrogen,0.0
2374,Y26,23,reg1,Hydrogen,0.0
2375,Y26,24,reg1,Hydrogen,0.0
2376,Y27,1,reg1,Hydrogen,0.0
2377,Y27,2,reg1,Hydrogen,0.0
2378,Y27,3,reg1,Hydrogen,0.0
2379,Y27,4,reg1,Hydrogen,0.0
2380,Y27,5,reg1,Hydrogen,0.0
2381,Y27,6,reg1,Hydrogen,0.0
2382,Y27,7,reg1,Hydrogen,0.0
2383,Y27,8,reg1,Hydrogen,0.0
2384,Y27,9,reg1,Hydrogen,0.0
2385,Y27,10,reg1,Hydrogen,0.0
2386,Y27,11,reg1,Hydrogen,0.0
2387,Y27,12,reg1,Hydrogen,0.0
2388,Y27,13,reg1,Hydrogen,0.0
2389,Y27,14,reg1,Hydrogen,0.0
2390,Y27,15,reg1,Hydrogen,0.0
2391,Y27,16,reg1,Hydrogen,0.0
2392,Y27,17,reg1,Hydrogen,0.0
2393,Y27,18,reg1,Hydrogen,0.0
2394,Y27,19,reg1,Hydrogen,0.0
2395,Y27,20,reg1,Hydrogen,0.0
2396,Y27,21,reg1,Hydrogen,0.0
2397,Y27,22,reg1,Hydrogen,0.0
2398,Y27,23,reg1,Hydrogen,0.0
2399,Y27,24,reg1,Hydrogen,0.0
2400,Y28,1,reg1,Hydrogen,0.0
2401,Y28,2,reg1,Hydrogen,0.0
2402,Y28,3,reg1,Hydrogen,0.0
2403,Y28,4,reg1,Hydrogen,0.0
