,Datetime,Region,Technology,Cost,Value
6776,2038,reg1,Solar_PV_PP,CO2_emission_cost,0.0
6777,2039,reg1,Solar_PV_PP,CO2_emission_cost,0.0
6778,2040,reg1,Solar_PV_PP,CO2_emission_cost,0.0
6779,2041,reg1,Solar_PV_PP,CO2_emission_cost,0.0
6780,2042,reg1,Solar_PV_PP,CO2_emission_cost,0.0
6781,2043,reg1,Solar_PV_PP,CO2_emission_cost,0.0
6782,2044,reg1,Solar_PV_PP,CO2_emission_cost,0.0
6783,2045,reg1,Solar_PV_PP,CO2_emission_cost,0.0
6784,2046,reg1,Solar_PV_PP,CO2_emission_cost,0.0
6785,2047,reg1,Solar_PV_PP,CO2_emission_cost,0.0
6786,2048,reg1,Solar_PV_PP,CO2_emission_cost,0.0
6787,2049,reg1,Solar_PV_PP,CO2_emission_cost,0.0
6788,2050,reg1,Solar_PV_PP,CO2_emission_cost,0.0
6789,2020,reg1,Wind_PP,CO2_emission_cost,0.0
6790,2021,reg1,Wind_PP,CO2_emission_cost,0.0
6791,2022,reg1,Wind_PP,CO2_emission_cost,0.0
6792,2023,reg1,Wind_PP,CO2_emission_cost,0.0
6793,2024,reg1,Wind_PP,CO2_emission_cost,0.0
6794,2025,reg1,Wind_PP,CO2_emission_cost,0.0
6795,2026,reg1,Wind_PP,CO2_emission_cost,0.0
6796,2027,reg1,Wind_PP,CO2_emission_cost,0.0
6797,2028,reg1,Wind_PP,CO2_emission_cost,0.0
6798,2029,reg1,Wind_PP,CO2_emission_cost,0.0
6799,2030,reg1,Wind_PP,CO2_emission_cost,0.0
6800,2031,reg1,Wind_PP,CO2_emission_cost,0.0
6801,2032,reg1,Wind_PP,CO2_emission_cost,0.0
6802,2033,reg1,Wind_PP,CO2_emission_cost,0.0
6803,2034,reg1,Wind_PP,CO2_emission_cost,0.0
6804,2035,reg1,Wind_PP,CO2_emission_cost,0.0
6805,2036,reg1,Wind_PP,CO2_emission_cost,0.0
6806,2037,reg1,Wind_PP,CO2_emission_cost,0.0
6807,2038,reg1,Wind_PP,CO2_emission_cost,0.0
6808,2039,reg1,Wind_PP,CO2_emission_cost,0.0
6809,2040,reg1,Wind_PP,CO2_emission_cost,0.0
6810,2041,reg1,Wind_PP,CO2_emission_cost,0.0
6811,2042,reg1,Wind_PP,CO2_emission_cost,0.0
6812,2043,reg1,Wind_PP,CO2_emission_cost,0.0
6813,2044,reg1,Wind_PP,CO2_emission_cost,0.0
6814,2045,reg1,Wind_PP,CO2_emission_cost,0.0
6815,2046,reg1,Wind_PP,CO2_emission_cost,0.0
6816,2047,reg1,Wind_PP,CO2_emission_cost,0.0
6817,2048,reg1,Wind_PP,CO2_emission_cost,0.0
6818,2049,reg1,Wind_PP,CO2_emission_cost,0.0
6819,2050,reg1,Wind_PP,CO2_emission_cost,0.0
6820,2020,reg1,Hydro_PP,CO2_emission_cost,0.0
6821,2021,reg1,Hydro_PP,CO2_emission_cost,0.0
6822,2022,reg1,Hydro_PP,CO2_emission_cost,0.0
6823,2023,reg1,Hydro_PP,CO2_emission_cost,0.0
6824,2024,reg1,Hydro_PP,CO2_emission_cost,0.0
6825,2025,reg1,Hydro_PP,CO2_emission_cost,0.0
6826,2026,reg1,Hydro_PP,CO2_emission_cost,0.0
6827,2027,reg1,Hydro_PP,CO2_emission_cost,0.0
6828,2028,reg1,Hydro_PP,CO2_emission_cost,0.0
6829,2029,reg1,Hydro_PP,CO2_emission_cost,0.0
6830,2030,reg1,Hydro_PP,CO2_emission_cost,0.0
6831,2031,reg1,Hydro_PP,CO2_emission_cost,0.0
6832,2032,reg1,Hydro_PP,CO2_emission_cost,0.0
6833,2033,reg1,Hydro_PP,CO2_emission_cost,0.0
6834,2034,reg1,Hydro_PP,CO2_emission_cost,0.0
6835,2035,reg1,Hydro_PP,CO2_emission_cost,0.0
6836,2036,reg1,Hydro_PP,CO2_emission_cost,0.0
6837,2037,reg1,Hydro_PP,CO2_emission_cost,0.0
6838,2038,reg1,Hydro_PP,CO2_emission_cost,0.0
6839,2039,reg1,Hydro_PP,CO2_emission_cost,0.0
6840,2040,reg1,Hydro_PP,CO2_emission_cost,0.0
6841,2041,reg1,Hydro_PP,CO2_emission_cost,0.0
6842,2042,reg1,Hydro_PP,CO2_emission_cost,0.0
6843,2043,reg1,Hydro_PP,CO2_emission_cost,0.0
6844,2044,reg1,Hydro_PP,CO2_emission_cost,0.0
6845,2045,reg1,Hydro_PP,CO2_emission_cost,0.0
6846,2046,reg1,Hydro_PP,CO2_emission_cost,0.0
6847,2047,reg1,Hydro_PP,CO2_emission_cost,0.0
6848,2048,reg1,Hydro_PP,CO2_emission_cost,0.0
6849,2049,reg1,Hydro_PP,CO2_emission_cost,0.0
6850,2050,reg1,Hydro_PP,CO2_emission_cost,0.0
6851,2020,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6852,2021,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6853,2022,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6854,2023,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6855,2024,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6856,2025,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6857,2026,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6858,2027,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6859,2028,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6860,2029,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6861,2030,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6862,2031,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6863,2032,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6864,2033,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6865,2034,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6866,2035,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6867,2036,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6868,2037,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6869,2038,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6870,2039,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6871,2040,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6872,2041,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6873,2042,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6874,2043,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6875,2044,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6876,2045,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6877,2046,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6878,2047,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6879,2048,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6880,2049,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6881,2050,reg1,Pump_hydro_PP,CO2_emission_cost,0.0
6882,2020,reg1,Electricity_imports,CO2_emission_cost,0.0
6883,2021,reg1,Electricity_imports,CO2_emission_cost,0.0
6884,2022,reg1,Electricity_imports,CO2_emission_cost,0.0
6885,2023,reg1,Electricity_imports,CO2_emission_cost,0.0
6886,2024,reg1,Electricity_imports,CO2_emission_cost,0.0
6887,2025,reg1,Electricity_imports,CO2_emission_cost,0.0
6888,2026,reg1,Electricity_imports,CO2_emission_cost,0.0
6889,2027,reg1,Electricity_imports,CO2_emission_cost,0.0
6890,2028,reg1,Electricity_imports,CO2_emission_cost,0.0
6891,2029,reg1,Electricity_imports,CO2_emission_cost,0.0
6892,2030,reg1,Electricity_imports,CO2_emission_cost,0.0
6893,2031,reg1,Electricity_imports,CO2_emission_cost,0.0
6894,2032,reg1,Electricity_imports,CO2_emission_cost,0.0
6895,2033,reg1,Electricity_imports,CO2_emission_cost,0.0
6896,2034,reg1,Electricity_imports,CO2_emission_cost,0.0
6897,2035,reg1,Electricity_imports,CO2_emission_cost,0.0
6898,2036,reg1,Electricity_imports,CO2_emission_cost,0.0
6899,2037,reg1,Electricity_imports,CO2_emission_cost,0.0
6900,2038,reg1,Electricity_imports,CO2_emission_cost,0.0
6901,2039,reg1,Electricity_imports,CO2_emission_cost,0.0
6902,2040,reg1,Electricity_imports,CO2_emission_cost,0.0
6903,2041,reg1,Electricity_imports,CO2_emission_cost,0.0
6904,2042,reg1,Electricity_imports,CO2_emission_cost,0.0
6905,2043,reg1,Electricity_imports,CO2_emission_cost,0.0
6906,2044,reg1,Electricity_imports,CO2_emission_cost,0.0
6907,2045,reg1,Electricity_imports,CO2_emission_cost,0.0
6908,2046,reg1,Electricity_imports,CO2_emission_cost,0.0
6909,2047,reg1,Electricity_imports,CO2_emission_cost,0.0
6910,2048,reg1,Electricity_imports,CO2_emission_cost,0.0
6911,2049,reg1,Electricity_imports,CO2_emission_cost,0.0
6912,2050,reg1,Electricity_imports,CO2_emission_cost,0.0
6913,2020,reg1,Geo_HP,CO2_emission_cost,0.0
6914,2021,reg1,Geo_HP,CO2_emission_cost,0.0
6915,2022,reg1,Geo_HP,CO2_emission_cost,0.0
6916,2023,reg1,Geo_HP,CO2_emission_cost,0.0
6917,2024,reg1,Geo_HP,CO2_emission_cost,0.0
6918,2025,reg1,Geo_HP,CO2_emission_cost,0.0
6919,2026,reg1,Geo_HP,CO2_emission_cost,0.0
6920,2027,reg1,Geo_HP,CO2_emission_cost,0.0
6921,2028,reg1,Geo_HP,CO2_emission_cost,0.0
6922,2029,reg1,Geo_HP,CO2_emission_cost,0.0
6923,2030,reg1,Geo_HP,CO2_emission_cost,0.0
6924,2031,reg1,Geo_HP,CO2_emission_cost,0.0
6925,2032,reg1,Geo_HP,CO2_emission_cost,0.0
6926,2033,reg1,Geo_HP,CO2_emission_cost,0.0
6927,2034,reg1,Geo_HP,CO2_emission_cost,0.0
6928,2035,reg1,Geo_HP,CO2_emission_cost,0.0
6929,2036,reg1,Geo_HP,CO2_emission_cost,0.0
6930,2037,reg1,Geo_HP,CO2_emission_cost,0.0
6931,2038,reg1,Geo_HP,CO2_emission_cost,0.0
6932,2039,reg1,Geo_HP,CO2_emission_cost,0.0
6933,2040,reg1,Geo_HP,CO2_emission_cost,0.0
6934,2041,reg1,Geo_HP,CO2_emission_cost,0.0
6935,2042,reg1,Geo_HP,CO2_emission_cost,0.0
6936,2043,reg1,Geo_HP,CO2_emission_cost,0.0
6937,2044,reg1,Geo_HP,CO2_emission_cost,0.0
6938,2045,reg1,Geo_HP,CO2_emission_cost,0.0
6939,2046,reg1,Geo_HP,CO2_emission_cost,0.0
6940,2047,reg1,Geo_HP,CO2_emission_cost,0.0
6941,2048,reg1,Geo_HP,CO2_emission_cost,0.0
6942,2049,reg1,Geo_HP,CO2_emission_cost,0.0
6943,2050,reg1,Geo_HP,CO2_emission_cost,0.0
6944,2020,reg1,SMR,CO2_emission_cost,0.0
6945,2021,reg1,SMR,CO2_emission_cost,0.0
6946,2022,reg1,SMR,CO2_emission_cost,0.0
6947,2023,reg1,SMR,CO2_emission_cost,0.0
6948,2024,reg1,SMR,CO2_emission_cost,0.0
6949,2025,reg1,SMR,CO2_emission_cost,0.0
6950,2026,reg1,SMR,CO2_emission_cost,0.0
6951,2027,reg1,SMR,CO2_emission_cost,0.0
6952,2028,reg1,SMR,CO2_emission_cost,0.0
6953,2029,reg1,SMR,CO2_emission_cost,0.0
6954,2030,reg1,SMR,CO2_emission_cost,0.0
6955,2031,reg1,SMR,CO2_emission_cost,0.0
6956,2032,reg1,SMR,CO2_emission_cost,0.0
6957,2033,reg1,SMR,CO2_emission_cost,0.0
6958,2034,reg1,SMR,CO2_emission_cost,0.0
6959,2035,reg1,SMR,CO2_emission_cost,0.0
6960,2036,reg1,SMR,CO2_emission_cost,0.0
6961,2037,reg1,SMR,CO2_emission_cost,0.0
6962,2038,reg1,SMR,CO2_emission_cost,0.0
6963,2039,reg1,SMR,CO2_emission_cost,0.0
6964,2040,reg1,SMR,CO2_emission_cost,0.0
6965,2041,reg1,SMR,CO2_emission_cost,0.0
6966,2042,reg1,SMR,CO2_emission_cost,0.0
6967,2043,reg1,SMR,CO2_emission_cost,0.0
6968,2044,reg1,SMR,CO2_emission_cost,0.0
6969,2045,reg1,SMR,CO2_emission_cost,0.0
6970,2046,reg1,SMR,CO2_emission_cost,0.0
6971,2047,reg1,SMR,CO2_emission_cost,0.0
6972,2048,reg1,SMR,CO2_emission_cost,0.0
6973,2049,reg1,SMR,CO2_emission_cost,0.0
6974,2050,reg1,SMR,CO2_emission_cost,0.0
6975,2020,reg1,SMR_CCS,CO2_emission_cost,0.0
6976,2021,reg1,SMR_CCS,CO2_emission_cost,0.0
6977,2022,reg1,SMR_CCS,CO2_emission_cost,0.0
6978,2023,reg1,SMR_CCS,CO2_emission_cost,0.0
6979,2024,reg1,SMR_CCS,CO2_emission_cost,0.0
6980,2025,reg1,SMR_CCS,CO2_emission_cost,0.0
6981,2026,reg1,SMR_CCS,CO2_emission_cost,0.0
6982,2027,reg1,SMR_CCS,CO2_emission_cost,0.0
6983,2028,reg1,SMR_CCS,CO2_emission_cost,0.0
6984,2029,reg1,SMR_CCS,CO2_emission_cost,0.0
6985,2030,reg1,SMR_CCS,CO2_emission_cost,0.0
6986,2031,reg1,SMR_CCS,CO2_emission_cost,0.0
6987,2032,reg1,SMR_CCS,CO2_emission_cost,0.0
6988,2033,reg1,SMR_CCS,CO2_emission_cost,0.0
6989,2034,reg1,SMR_CCS,CO2_emission_cost,0.0
6990,2035,reg1,SMR_CCS,CO2_emission_cost,0.0
6991,2036,reg1,SMR_CCS,CO2_emission_cost,0.0
6992,2037,reg1,SMR_CCS,CO2_emission_cost,0.0
6993,2038,reg1,SMR_CCS,CO2_emission_cost,0.0
6994,2039,reg1,SMR_CCS,CO2_emission_cost,0.0
6995,2040,reg1,SMR_CCS,CO2_emission_cost,0.0
6996,2041,reg1,SMR_CCS,CO2_emission_cost,0.0
6997,2042,reg1,SMR_CCS,CO2_emission_cost,0.0
6998,2043,reg1,SMR_CCS,CO2_emission_cost,0.0
6999,2044,reg1,SMR_CCS,CO2_emission_cost,0.0
7000,2045,reg1,SMR_CCS,CO2_emission_cost,0.0
7001,2046,reg1,SMR_CCS,CO2_emission_cost,0.0
7002,2047,reg1,SMR_CCS,CO2_emission_cost,0.0
7003,2048,reg1,SMR_CCS,CO2_emission_cost,0.0
7004,2049,reg1,SMR_CCS,CO2_emission_cost,0.0
7005,2050,reg1,SMR_CCS,CO2_emission_cost,0.0
7006,2020,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7007,2021,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7008,2022,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7009,2023,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7010,2024,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7011,2025,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7012,2026,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7013,2027,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7014,2028,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7015,2029,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7016,2030,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7017,2031,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7018,2032,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7019,2033,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7020,2034,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7021,2035,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7022,2036,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7023,2037,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7024,2038,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7025,2039,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7026,2040,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7027,2041,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7028,2042,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7029,2043,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7030,2044,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7031,2045,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7032,2046,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7033,2047,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7034,2048,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7035,2049,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7036,2050,reg1,Methane_pyrolysis,CO2_emission_cost,0.0
7037,2020,reg1,Electrolysis,CO2_emission_cost,0.0
7038,2021,reg1,Electrolysis,CO2_emission_cost,0.0
7039,2022,reg1,Electrolysis,CO2_emission_cost,0.0
7040,2023,reg1,Electrolysis,CO2_emission_cost,0.0
7041,2024,reg1,Electrolysis,CO2_emission_cost,0.0
7042,2025,reg1,Electrolysis,CO2_emission_cost,0.0
7043,2026,reg1,Electrolysis,CO2_emission_cost,0.0
7044,2027,reg1,Electrolysis,CO2_emission_cost,0.0
7045,2028,reg1,Electrolysis,CO2_emission_cost,0.0
7046,2029,reg1,Electrolysis,CO2_emission_cost,0.0
7047,2030,reg1,Electrolysis,CO2_emission_cost,0.0
7048,2031,reg1,Electrolysis,CO2_emission_cost,0.0
7049,2032,reg1,Electrolysis,CO2_emission_cost,0.0
7050,2033,reg1,Electrolysis,CO2_emission_cost,0.0
7051,2034,reg1,Electrolysis,CO2_emission_cost,0.0
7052,2035,reg1,Electrolysis,CO2_emission_cost,0.0
7053,2036,reg1,Electrolysis,CO2_emission_cost,0.0
7054,2037,reg1,Electrolysis,CO2_emission_cost,0.0
7055,2038,reg1,Electrolysis,CO2_emission_cost,0.0
7056,2039,reg1,Electrolysis,CO2_emission_cost,0.0
7057,2040,reg1,Electrolysis,CO2_emission_cost,0.0
7058,2041,reg1,Electrolysis,CO2_emission_cost,0.0
7059,2042,reg1,Electrolysis,CO2_emission_cost,0.0
7060,2043,reg1,Electrolysis,CO2_emission_cost,0.0
7061,2044,reg1,Electrolysis,CO2_emission_cost,0.0
7062,2045,reg1,Electrolysis,CO2_emission_cost,0.0
7063,2046,reg1,Electrolysis,CO2_emission_cost,0.0
7064,2047,reg1,Electrolysis,CO2_emission_cost,0.0
7065,2048,reg1,Electrolysis,CO2_emission_cost,0.0
7066,2049,reg1,Electrolysis,CO2_emission_cost,0.0
7067,2050,reg1,Electrolysis,CO2_emission_cost,0.0
7068,2020,reg1,SFF_PP,CO2_emission_cost,0.0
7069,2021,reg1,SFF_PP,CO2_emission_cost,0.0
7070,2022,reg1,SFF_PP,CO2_emission_cost,0.0
7071,2023,reg1,SFF_PP,CO2_emission_cost,0.0
7072,2024,reg1,SFF_PP,CO2_emission_cost,0.0
7073,2025,reg1,SFF_PP,CO2_emission_cost,0.0
7074,2026,reg1,SFF_PP,CO2_emission_cost,0.0
7075,2027,reg1,SFF_PP,CO2_emission_cost,0.0
7076,2028,reg1,SFF_PP,CO2_emission_cost,0.0
7077,2029,reg1,SFF_PP,CO2_emission_cost,0.0
7078,2030,reg1,SFF_PP,CO2_emission_cost,0.0
7079,2031,reg1,SFF_PP,CO2_emission_cost,0.0
7080,2032,reg1,SFF_PP,CO2_emission_cost,0.0
7081,2033,reg1,SFF_PP,CO2_emission_cost,0.0
7082,2034,reg1,SFF_PP,CO2_emission_cost,0.0
7083,2035,reg1,SFF_PP,CO2_emission_cost,0.0
7084,2036,reg1,SFF_PP,CO2_emission_cost,0.0
7085,2037,reg1,SFF_PP,CO2_emission_cost,0.0
7086,2038,reg1,SFF_PP,CO2_emission_cost,0.0
7087,2039,reg1,SFF_PP,CO2_emission_cost,0.0
7088,2040,reg1,SFF_PP,CO2_emission_cost,0.0
7089,2041,reg1,SFF_PP,CO2_emission_cost,0.0
7090,2042,reg1,SFF_PP,CO2_emission_cost,0.0
7091,2043,reg1,SFF_PP,CO2_emission_cost,0.0
7092,2044,reg1,SFF_PP,CO2_emission_cost,0.0
7093,2045,reg1,SFF_PP,CO2_emission_cost,0.0
7094,2046,reg1,SFF_PP,CO2_emission_cost,0.0
7095,2047,reg1,SFF_PP,CO2_emission_cost,0.0
7096,2048,reg1,SFF_PP,CO2_emission_cost,0.0
7097,2049,reg1,SFF_PP,CO2_emission_cost,0.0
7098,2050,reg1,SFF_PP,CO2_emission_cost,0.0
7099,2020,reg1,Oil_PP,CO2_emission_cost,0.0
7100,2021,reg1,Oil_PP,CO2_emission_cost,0.0
7101,2022,reg1,Oil_PP,CO2_emission_cost,0.0
7102,2023,reg1,Oil_PP,CO2_emission_cost,0.0
7103,2024,reg1,Oil_PP,CO2_emission_cost,0.0
7104,2025,reg1,Oil_PP,CO2_emission_cost,0.0
7105,2026,reg1,Oil_PP,CO2_emission_cost,0.0
7106,2027,reg1,Oil_PP,CO2_emission_cost,0.0
7107,2028,reg1,Oil_PP,CO2_emission_cost,0.0
7108,2029,reg1,Oil_PP,CO2_emission_cost,0.0
7109,2030,reg1,Oil_PP,CO2_emission_cost,0.0
7110,2031,reg1,Oil_PP,CO2_emission_cost,0.0
7111,2032,reg1,Oil_PP,CO2_emission_cost,0.0
7112,2033,reg1,Oil_PP,CO2_emission_cost,0.0
7113,2034,reg1,Oil_PP,CO2_emission_cost,0.0
7114,2035,reg1,Oil_PP,CO2_emission_cost,0.0
7115,2036,reg1,Oil_PP,CO2_emission_cost,0.0
7116,2037,reg1,Oil_PP,CO2_emission_cost,0.0
7117,2038,reg1,Oil_PP,CO2_emission_cost,0.0
7118,2039,reg1,Oil_PP,CO2_emission_cost,0.0
7119,2040,reg1,Oil_PP,CO2_emission_cost,0.0
7120,2041,reg1,Oil_PP,CO2_emission_cost,0.0
7121,2042,reg1,Oil_PP,CO2_emission_cost,0.0
7122,2043,reg1,Oil_PP,CO2_emission_cost,0.0
7123,2044,reg1,Oil_PP,CO2_emission_cost,0.0
7124,2045,reg1,Oil_PP,CO2_emission_cost,0.0
7125,2046,reg1,Oil_PP,CO2_emission_cost,0.0
7126,2047,reg1,Oil_PP,CO2_emission_cost,0.0
7127,2048,reg1,Oil_PP,CO2_emission_cost,0.0
7128,2049,reg1,Oil_PP,CO2_emission_cost,0.0
7129,2050,reg1,Oil_PP,CO2_emission_cost,0.0
7130,2020,reg1,Nuc_SMR,CO2_emission_cost,0.0
7131,2021,reg1,Nuc_SMR,CO2_emission_cost,0.0
7132,2022,reg1,Nuc_SMR,CO2_emission_cost,0.0
7133,2023,reg1,Nuc_SMR,CO2_emission_cost,0.0
7134,2024,reg1,Nuc_SMR,CO2_emission_cost,0.0
7135,2025,reg1,Nuc_SMR,CO2_emission_cost,0.0
7136,2026,reg1,Nuc_SMR,CO2_emission_cost,0.0
7137,2027,reg1,Nuc_SMR,CO2_emission_cost,0.0
7138,2028,reg1,Nuc_SMR,CO2_emission_cost,0.0
7139,2029,reg1,Nuc_SMR,CO2_emission_cost,0.0
7140,2030,reg1,Nuc_SMR,CO2_emission_cost,0.0
7141,2031,reg1,Nuc_SMR,CO2_emission_cost,0.0
7142,2032,reg1,Nuc_SMR,CO2_emission_cost,0.0
7143,2033,reg1,Nuc_SMR,CO2_emission_cost,0.0
7144,2034,reg1,Nuc_SMR,CO2_emission_cost,0.0
7145,2035,reg1,Nuc_SMR,CO2_emission_cost,0.0
7146,2036,reg1,Nuc_SMR,CO2_emission_cost,0.0
7147,2037,reg1,Nuc_SMR,CO2_emission_cost,0.0
7148,2038,reg1,Nuc_SMR,CO2_emission_cost,0.0
7149,2039,reg1,Nuc_SMR,CO2_emission_cost,0.0
7150,2040,reg1,Nuc_SMR,CO2_emission_cost,0.0
7151,2041,reg1,Nuc_SMR,CO2_emission_cost,0.0
7152,2042,reg1,Nuc_SMR,CO2_emission_cost,0.0
7153,2043,reg1,Nuc_SMR,CO2_emission_cost,0.0
7154,2044,reg1,Nuc_SMR,CO2_emission_cost,0.0
7155,2045,reg1,Nuc_SMR,CO2_emission_cost,0.0
7156,2046,reg1,Nuc_SMR,CO2_emission_cost,0.0
7157,2047,reg1,Nuc_SMR,CO2_emission_cost,0.0
7158,2048,reg1,Nuc_SMR,CO2_emission_cost,0.0
7159,2049,reg1,Nuc_SMR,CO2_emission_cost,0.0
7160,2050,reg1,Nuc_SMR,CO2_emission_cost,0.0
7161,2020,reg1,Nuc_AMR,CO2_emission_cost,0.0
7162,2021,reg1,Nuc_AMR,CO2_emission_cost,0.0
7163,2022,reg1,Nuc_AMR,CO2_emission_cost,0.0
7164,2023,reg1,Nuc_AMR,CO2_emission_cost,0.0
7165,2024,reg1,Nuc_AMR,CO2_emission_cost,0.0
7166,2025,reg1,Nuc_AMR,CO2_emission_cost,0.0
7167,2026,reg1,Nuc_AMR,CO2_emission_cost,0.0
7168,2027,reg1,Nuc_AMR,CO2_emission_cost,0.0
7169,2028,reg1,Nuc_AMR,CO2_emission_cost,0.0
7170,2029,reg1,Nuc_AMR,CO2_emission_cost,0.0
7171,2030,reg1,Nuc_AMR,CO2_emission_cost,0.0
7172,2031,reg1,Nuc_AMR,CO2_emission_cost,0.0
7173,2032,reg1,Nuc_AMR,CO2_emission_cost,0.0
7174,2033,reg1,Nuc_AMR,CO2_emission_cost,0.0
7175,2034,reg1,Nuc_AMR,CO2_emission_cost,0.0
7176,2035,reg1,Nuc_AMR,CO2_emission_cost,0.0
7177,2036,reg1,Nuc_AMR,CO2_emission_cost,0.0
7178,2037,reg1,Nuc_AMR,CO2_emission_cost,0.0
7179,2038,reg1,Nuc_AMR,CO2_emission_cost,0.0
7180,2039,reg1,Nuc_AMR,CO2_emission_cost,0.0
7181,2040,reg1,Nuc_AMR,CO2_emission_cost,0.0
7182,2041,reg1,Nuc_AMR,CO2_emission_cost,0.0
7183,2042,reg1,Nuc_AMR,CO2_emission_cost,0.0
7184,2043,reg1,Nuc_AMR,CO2_emission_cost,0.0
7185,2044,reg1,Nuc_AMR,CO2_emission_cost,0.0
7186,2045,reg1,Nuc_AMR,CO2_emission_cost,0.0
7187,2046,reg1,Nuc_AMR,CO2_emission_cost,0.0
7188,2047,reg1,Nuc_AMR,CO2_emission_cost,0.0
7189,2048,reg1,Nuc_AMR,CO2_emission_cost,0.0
7190,2049,reg1,Nuc_AMR,CO2_emission_cost,0.0
7191,2050,reg1,Nuc_AMR,CO2_emission_cost,0.0
7192,2020,reg1,Nuc_G3+,CO2_emission_cost,0.0
7193,2021,reg1,Nuc_G3+,CO2_emission_cost,0.0
7194,2022,reg1,Nuc_G3+,CO2_emission_cost,0.0
7195,2023,reg1,Nuc_G3+,CO2_emission_cost,0.0
7196,2024,reg1,Nuc_G3+,CO2_emission_cost,0.0
7197,2025,reg1,Nuc_G3+,CO2_emission_cost,0.0
7198,2026,reg1,Nuc_G3+,CO2_emission_cost,0.0
7199,2027,reg1,Nuc_G3+,CO2_emission_cost,0.0
7200,2028,reg1,Nuc_G3+,CO2_emission_cost,0.0
7201,2029,reg1,Nuc_G3+,CO2_emission_cost,0.0
7202,2030,reg1,Nuc_G3+,CO2_emission_cost,0.0
7203,2031,reg1,Nuc_G3+,CO2_emission_cost,0.0
7204,2032,reg1,Nuc_G3+,CO2_emission_cost,0.0
7205,2033,reg1,Nuc_G3+,CO2_emission_cost,0.0
7206,2034,reg1,Nuc_G3+,CO2_emission_cost,0.0
7207,2035,reg1,Nuc_G3+,CO2_emission_cost,0.0
7208,2036,reg1,Nuc_G3+,CO2_emission_cost,0.0
7209,2037,reg1,Nuc_G3+,CO2_emission_cost,0.0
7210,2038,reg1,Nuc_G3+,CO2_emission_cost,0.0
7211,2039,reg1,Nuc_G3+,CO2_emission_cost,0.0
